Gene_acc,Gene_id,DM1,DM2,DM3,Plus1,Plus2,Plus3,Minus1,Minus2,Minus3,Desc
2381,Tb927.11.7450,411260.0,455250.0,444220.0,430150.0,437730.0,429270.0,488910.0,487600.0,495710.0,Component of motile flagella 71
2382,Tb927.11.7470,531290.0,570220.0,585130.0,491450.0,501420.0,469160.0,534990.0,519510.0,528410.0,"hypothetical protein, conserved"
2383,Tb927.11.7475,156270.0,151980.0,175330.0,124380.0,142400.0,116630.0,128680.0,115400.0,135570.0,"AN1-like Zinc finger containing protein, putative"
2384,Tb927.11.7480,100370.0,109450.0,104070.0,102450.0,102500.0,100000.0,99579.0,98899.0,99758.0,"vacuolar type h+ ATPase subunit, putative"
2385,Tb927.11.750,694690.0,733670.0,770050.0,623730.0,667870.0,637950.0,657210.0,652310.0,661360.0,"DNA repair protein, putative"
2386,Tb927.11.7510,10393000.0,11162000.0,11261000.0,10249000.0,10124000.0,10033000.0,10478000.0,10608000.0,10144000.0,"luminal binding protein 1 (BiP), putative"
2387,Tb927.11.7520,343050.0,367940.0,378110.0,331420.0,348720.0,346000.0,326710.0,330230.0,340020.0,"hypothetical protein, conserved"
2388,Tb927.11.7530,847260.0,891410.0,927890.0,895740.0,924360.0,873200.0,948720.0,917850.0,928590.0,"long-chain-fatty-acid-CoA ligase, putative"
2389,Tb927.11.7540,588690.0,629820.0,657240.0,628140.0,667110.0,639020.0,786840.0,772480.0,802190.0,"electron-transfer-flavoprotein, alpha polypeptide, putative"
2390,Tb927.11.7560,2496200.0,2660300.0,2703000.0,2571900.0,2551100.0,2519300.0,2614500.0,2657100.0,2595900.0,Component of motile flagella 15
2391,Tb927.11.7580,159370.0,191810.0,177500.0,166370.0,161790.0,165240.0,156350.0,160760.0,161630.0,"hypothetical protein, conserved"
2392,Tb927.11.7590,513120.0,550920.0,566300.0,538730.0,558130.0,523380.0,538320.0,528200.0,546680.0,"hypothetical protein, conserved"
2393,Tb927.11.760,5582700.0,5670400.0,6051300.0,4244200.0,4382300.0,4151500.0,4709900.0,4531700.0,4688900.0,"protein phosphatase 2C, putative"
2394,Tb927.11.7600,675540.0,720640.0,687110.0,528660.0,526320.0,517300.0,485750.0,485790.0,470960.0,"hypothetical protein, conserved"
2395,Tb927.11.7650,143470.0,151810.0,150020.0,152470.0,157920.0,157500.0,139740.0,163150.0,151850.0,hypothetical protein
2396,Tb927.11.7670,82643.0,83276.0,87130.0,76729.0,81329.0,79402.0,75118.0,72757.0,76361.0,"Cornifin (SPRR) family, putative"
2397,Tb927.11.7680,144560.0,146410.0,155640.0,136040.0,150560.0,139660.0,122040.0,118520.0,130970.0,"hypothetical protein, conserved"
2398,Tb927.11.7685,1610300.0,1698000.0,1758100.0,1354000.0,1420300.0,1348100.0,1349100.0,1343300.0,1357900.0,ribosomal protein S10p/S20
2399,Tb927.11.770,117150.0,116900.0,121670.0,98770.0,103410.0,97803.0,102340.0,99599.0,103840.0,"hypothetical protein, conserved"
2400,Tb927.11.7702,250920.0,267670.0,265520.0,246640.0,254910.0,250910.0,260670.0,246120.0,245450.0,U6 snRNA-associated Sm-like protein LSm5
2401,Tb927.11.7707,165460.0,171240.0,180690.0,171350.0,173030.0,163790.0,171130.0,159400.0,165180.0,"Tctex-1 family, putative"
2402,Tb927.11.7770,270580.0,311480.0,303350.0,295670.0,297400.0,298040.0,279680.0,287130.0,292620.0,oxidoreductase-like protein
2403,Tb927.11.7780,1145300.0,1160200.0,1278800.0,1163900.0,1242400.0,1154600.0,1313400.0,1327200.0,1426400.0,Mitochondrial import receptor subunit ATOM46
2404,Tb927.11.7790,371890.0,407510.0,407670.0,338660.0,351220.0,346280.0,303100.0,303350.0,289970.0,Mitochondrial ribosomal protein S16
2405,Tb927.11.7820,106690.0,105000.0,120610.0,105780.0,112130.0,104510.0,109580.0,113210.0,109960.0,"endonuclease/exonuclease/phosphatase, putative"
2406,Tb927.11.7840,2433600.0,2709000.0,2617500.0,2537300.0,2462300.0,2451100.0,2388800.0,2516000.0,2363500.0,ribonucleoside-diphosphate reductase large chain
2407,Tb927.11.7850,236450.0,234740.0,247560.0,234130.0,248250.0,230750.0,234120.0,240210.0,245050.0,"hypothetical protein, conserved"
2408,Tb927.11.7860,317590.0,335120.0,356510.0,321590.0,336750.0,323870.0,318700.0,320980.0,336350.0,DNA replication licensing factor MCM2
2409,Tb927.11.7890,754880.0,807230.0,813340.0,710120.0,721970.0,718060.0,786240.0,779330.0,799250.0,zinc finger CCCH domain containing protein 44
2410,Tb927.11.790,19894.0,20285.0,24876.0,19762.0,20281.0,19957.0,17245.0,17614.0,19427.0,"AGC/RSK family serine/threonine kinase, putative"
2411,Tb927.11.7900,1731900.0,1721000.0,1894300.0,1572900.0,1652700.0,1544500.0,1738300.0,1588400.0,1751200.0,mitochondrial RNA binding protein 16
2412,Tb927.11.7920,234400.0,238890.0,256490.0,233310.0,243820.0,232850.0,262700.0,248560.0,268290.0,SUMO-interacting motif-containing protein
2413,Tb927.11.7930,244120.0,257720.0,265570.0,231460.0,237810.0,260290.0,250820.0,230090.0,239180.0,"RNA polymerase B subunit RPB8, putative"
2414,Tb927.11.7940,257740.0,285530.0,284650.0,271180.0,268600.0,270610.0,292090.0,315740.0,301140.0,"calmodulin, putative"
2415,Tb927.11.7950,126630.0,130800.0,141180.0,123810.0,130120.0,127580.0,128820.0,129160.0,135170.0,"kinetoplastid-specific dual specificity phosphatase, putative"
2416,Tb927.11.7960,805640.0,837780.0,885030.0,820430.0,861300.0,820600.0,919010.0,916470.0,925000.0,kinetoplast poly(A) polymerase 1
2417,Tb927.11.800,697080.0,695270.0,758210.0,464400.0,474230.0,447180.0,508300.0,488020.0,508570.0,"prefoldin subunit, putative"
2418,Tb927.11.8010,263530.0,282040.0,301460.0,267520.0,277630.0,265910.0,267500.0,255450.0,267560.0,"DNA repair protein, putative"
2419,Tb927.11.8030,541160.0,604690.0,597730.0,500040.0,495190.0,499950.0,484570.0,480580.0,482000.0,"hypothetical protein, conserved"
2420,Tb927.11.8040,195490.0,202130.0,203130.0,187360.0,196270.0,193620.0,187440.0,195430.0,189630.0,"LSU ribosomal protein, mitochondrial, putative"
2421,Tb927.11.8050,1775000.0,1841900.0,1919800.0,1761600.0,1857100.0,1764700.0,1840600.0,1966900.0,1842100.0,"Sas10/Utp3/C1D family/Sas10 C-terminal domain containing protein, putative"
2422,Tb927.11.8060,995930.0,1030700.0,1068500.0,968090.0,994150.0,957010.0,959450.0,957550.0,995440.0,"SNARE associated Golgi protein, putative"
2423,Tb927.11.8080,697010.0,735650.0,750910.0,641110.0,650370.0,649700.0,609740.0,613480.0,621900.0,"btb/poz domain containing protein, putative"
2424,Tb927.11.8090,582610.0,598530.0,670740.0,590360.0,619690.0,578350.0,667470.0,633350.0,677860.0,"protein phosphatase 1, putative"
2425,Tb927.11.810,653130.0,708180.0,723430.0,566090.0,589200.0,584010.0,624170.0,612040.0,620130.0,"hypothetical protein, conserved"
2426,Tb927.11.8100,164580.0,181960.0,190140.0,139640.0,127770.0,134940.0,133970.0,131480.0,126660.0,"Ankyrin repeats (3 copies), putative"
2427,Tb927.11.8110,186950.0,204580.0,206120.0,197350.0,202420.0,209450.0,195750.0,202890.0,201060.0,"hypothetical protein, conserved"
2428,Tb927.11.8120,331010.0,361440.0,365870.0,360760.0,356950.0,374550.0,387700.0,418720.0,396830.0,"protein transport protein SEC13, putative"
2429,Tb927.11.8140,165540.0,183370.0,181580.0,184920.0,190000.0,187340.0,185690.0,197610.0,190400.0,"ER lumen retaining receptor protein, putative"
2430,Tb927.11.8150,604630.0,630770.0,659110.0,618150.0,643210.0,636450.0,640010.0,628280.0,649360.0,"ULK family pseudokinase, putative"
2431,Tb927.11.8160,6741300.0,7246500.0,7312200.0,6421300.0,6474600.0,6416600.0,6338100.0,6381100.0,6373400.0,"dynein heavy chain, putative"
2432,Tb927.11.8165,86090.0,84120.0,87806.0,60105.0,65117.0,60753.0,57326.0,54604.0,57392.0,hypothetical protein
2433,Tb927.11.8180,1001400.0,1039500.0,1075300.0,1000500.0,1040300.0,975350.0,1088900.0,1070700.0,1110100.0,"hypothetical protein, conserved"
2434,Tb927.11.8185,132850.0,145360.0,155530.0,135460.0,135240.0,133750.0,185040.0,180190.0,179910.0,"Zinc finger, C3HC4 type (RING finger) containing protein, putative"
2435,Tb927.11.8190,411700.0,438090.0,458760.0,457350.0,476790.0,468220.0,465960.0,471160.0,487260.0,DNA repair protein RAD51
2436,Tb927.11.8200,1541000.0,1643300.0,1679900.0,1394000.0,1436500.0,1370800.0,1383200.0,1399500.0,1411200.0,"ribosomal protein S26, putative"
2437,Tb927.11.8210,2321300.0,2385700.0,2524900.0,2208700.0,2311800.0,2185000.0,2157800.0,2076700.0,2177400.0,RAD50 DNA repair-like protein
2438,Tb927.11.8220,337000.0,385540.0,350040.0,374310.0,355770.0,372420.0,349100.0,370630.0,335990.0,aurora B kinase
2439,Tb927.11.8230,604470.0,626650.0,670230.0,676350.0,696820.0,665050.0,683440.0,665300.0,703790.0,"hypothetical protein, conserved"
2440,Tb927.11.8250,321260.0,350230.0,351910.0,298800.0,308230.0,291860.0,270790.0,280630.0,286820.0,"hypothetical protein, conserved"
2441,Tb927.11.8260,225270.0,262300.0,263530.0,269800.0,294940.0,260670.0,274250.0,267080.0,281410.0,carbonic anhydrase-like protein
2442,Tb927.11.8270,1411200.0,1480100.0,1523300.0,1406100.0,1427200.0,1411200.0,1401600.0,1392100.0,1423600.0,"hypothetical protein, conserved"
2443,Tb927.11.8280,119120.0,109590.0,130130.0,99759.0,107560.0,93186.0,141040.0,121630.0,135930.0,"hypothetical protein, conserved"
2444,Tb927.11.8290,1393200.0,1454000.0,1575500.0,1419000.0,1485800.0,1436700.0,1565700.0,1522700.0,1575400.0,"DIS3-like exonuclease, putative"
2445,Tb927.11.8300,207690.0,224880.0,236140.0,204600.0,221860.0,214220.0,210830.0,214620.0,217040.0,"hypothetical protein, conserved"
2446,Tb927.11.8310,748470.0,793810.0,832410.0,738570.0,759270.0,748190.0,708760.0,701590.0,733150.0,"class I transcription factor A, subunit 4"
2447,Tb927.11.8320,237770.0,243610.0,258810.0,244420.0,266350.0,246460.0,249670.0,244990.0,263450.0,"hypothetical protein, conserved"
2448,Tb927.11.8350,530310.0,525660.0,567020.0,481730.0,526860.0,646150.0,497340.0,459450.0,506410.0,"katanin p60 ATPase containing subunit A, putative"
2449,Tb927.11.8370,311030.0,330790.0,330480.0,306040.0,330050.0,297580.0,324670.0,300130.0,317870.0,Nucleus and spindle associated protein 1
2450,Tb927.11.8380,463130.0,490520.0,504600.0,531530.0,539790.0,526750.0,585720.0,580040.0,570470.0,"NADPH--cytochrome P450 reductase, putative"
2451,Tb927.11.8390,794500.0,826340.0,859880.0,766210.0,805700.0,754140.0,723820.0,736950.0,772320.0,"hypothetical protein, conserved"
2452,Tb927.11.840,844620.0,921670.0,933180.0,668800.0,695250.0,680170.0,695490.0,705910.0,710150.0,"sodium/hydrogen exchanger, putative"
2453,Tb927.11.8410,260970.0,265130.0,269180.0,233640.0,241540.0,247350.0,244740.0,237690.0,244430.0,"hypothetical protein, conserved"
2454,Tb927.11.8430,320360.0,334410.0,350540.0,316080.0,327490.0,323660.0,362530.0,352540.0,369850.0,"hypothetical protein, conserved"
2455,Tb927.11.8440,471080.0,487510.0,512090.0,539800.0,541530.0,527490.0,557240.0,552520.0,571800.0,"haloacid dehalogenase-like hydrolase, putative"
2456,Tb927.11.8450,276850.0,298440.0,308620.0,315590.0,324810.0,309780.0,334620.0,347550.0,351990.0,"Amastin surface glycoprotein, putative"
2457,Tb927.11.850,389730.0,483480.0,420540.0,441090.0,397680.0,366220.0,425390.0,430230.0,421040.0,"Atypical serine/threonine protein kinase BUD32, putative"
2458,Tb927.11.870,753940.0,807320.0,806080.0,745450.0,738520.0,727650.0,681660.0,696180.0,657050.0,mitochondrial ribosomal protein l23
2459,Tb927.11.8700,618330.0,638340.0,660500.0,604910.0,636430.0,617150.0,672340.0,646380.0,710070.0,"hypothetical protein, conserved"
2460,Tb927.11.8710,142150.0,164700.0,156240.0,155830.0,156740.0,158940.0,155520.0,165880.0,160380.0,"hypothetical protein, conserved"
2461,Tb927.11.8730,264990.0,257960.0,288940.0,247050.0,278140.0,244470.0,249190.0,232930.0,263800.0,"Cell division control protein 48, putative"
2462,Tb927.11.8750,38897.0,30983.0,38016.0,24228.0,25724.0,22302.0,26416.0,23999.0,27291.0,"hypothetical protein, conserved"
2463,Tb927.11.8770,1427800.0,1491000.0,1549200.0,1446700.0,1445400.0,1419200.0,1421600.0,1437100.0,1437300.0,"ATP-dependent RNA helicase FAL1, putative"
2464,Tb927.11.8780,96860.0,83772.0,105180.0,76949.0,93973.0,78657.0,86572.0,69872.0,95256.0,"hypothetical protein, conserved"
2465,Tb927.11.8790,723290.0,788540.0,767830.0,777530.0,782770.0,777700.0,765740.0,801660.0,790530.0,"target SNARE, putative"
2466,Tb927.11.880,6988300.0,7713100.0,7631500.0,7010800.0,7022900.0,7048300.0,7040500.0,7208100.0,7056400.0,cyclophilin a
2467,Tb927.11.8800,674920.0,697250.0,745980.0,680400.0,711410.0,669210.0,757110.0,725200.0,781450.0,"hypothetical protein, conserved"
2468,Tb927.11.8860,134340.0,136730.0,149570.0,121300.0,126460.0,119850.0,116660.0,124000.0,126200.0,"CEP76 C2 domain containing protein, putative"
2469,Tb927.11.8870,1724800.0,1814800.0,1848400.0,1840100.0,1835600.0,1777800.0,1888900.0,1863200.0,1800500.0,"DEAD-box ATP-dependent RNA helicase, mitochondrial"
2470,Tb927.11.8880,933360.0,1068200.0,1018900.0,1025200.0,955170.0,1023100.0,936630.0,1034700.0,946200.0,"tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family, putative"
2471,Tb927.11.8890,391620.0,402040.0,428720.0,392110.0,397840.0,386240.0,398050.0,393520.0,409430.0,"DNA-dependent RNA polymerases, putative"
2472,Tb927.11.8900,429530.0,376590.0,471030.0,368190.0,407130.0,358640.0,382240.0,333340.0,412100.0,"DPCD protein family, putative"
2473,Tb927.11.8910,169700.0,182140.0,176520.0,168660.0,168310.0,161880.0,164970.0,164730.0,162040.0,NADH-ubiquinone oxidoreductase B16.6 subunit
2474,Tb927.11.8920,38035.0,38311.0,42207.0,33477.0,32380.0,37105.0,33586.0,36228.0,35680.0,"Centrosomal protein of 120 kDa, putative"
2475,Tb927.11.8930,342090.0,366460.0,367920.0,346370.0,357970.0,362040.0,352780.0,381850.0,412510.0,"D123, putative"
2476,Tb927.11.8940,126120.0,122200.0,130180.0,126680.0,132680.0,124670.0,125220.0,114700.0,125120.0,protein lipid droplet kinase (LDK)
2477,Tb927.11.8950,1862400.0,1935000.0,2031200.0,1831700.0,1887600.0,1798600.0,1938600.0,1859500.0,1955200.0,leucine rich repeat
2478,Tb927.11.8960,66167.0,65854.0,71659.0,53901.0,60395.0,52746.0,56490.0,55992.0,58354.0,"hypothetical protein, conserved"
2479,Tb927.11.8970,1365600.0,1500700.0,1481100.0,1427800.0,1452000.0,1462200.0,1582600.0,1645800.0,1612100.0,"ribose 5-phosphate isomerase, putative"
2480,Tb927.11.8980,1108300.0,1164800.0,1185200.0,1121200.0,1185100.0,1145200.0,1222500.0,1206600.0,1253800.0,"Elongation factor G 2, mitochondrial, putative"
2481,Tb927.11.8990,174620.0,174540.0,181940.0,198440.0,223250.0,192420.0,226300.0,215380.0,253240.0,"cation transporter, putative"
2482,Tb927.11.900,2202800.0,2361100.0,2412000.0,2277900.0,2303700.0,2275100.0,2320200.0,2334000.0,2324700.0,"isocitrate dehydrogenase, putative"
2483,Tb927.11.9040,394910.0,426850.0,438810.0,328410.0,329730.0,339010.0,362160.0,364390.0,371440.0,conserved protein
2484,Tb927.11.9050,1138000.0,1136500.0,1245300.0,1152000.0,1207200.0,1109400.0,1261500.0,1179000.0,1248000.0,"p21-C-terminal region-binding protein, putative"
2485,Tb927.11.9060,82606.0,88179.0,86582.0,78775.0,85787.0,80606.0,96710.0,103300.0,99796.0,"DnaJ domain containing protein, putative"
2486,Tb927.11.9080,2013500.0,2146200.0,2169800.0,1907700.0,1949700.0,1895500.0,1896800.0,1911700.0,1940900.0,Nucleolar protein 136
2487,Tb927.11.910,1168800.0,1268400.0,1262100.0,1015200.0,1026400.0,1015000.0,1027600.0,1061600.0,1045800.0,"hypothetical protein, conserved"
2488,Tb927.11.9100,317640.0,341390.0,353370.0,296320.0,300430.0,294640.0,309410.0,303470.0,306320.0,"Domain of unknown function (DUF4586), putative"
2489,Tb927.11.9110,20102.0,21510.0,21879.0,18773.0,21442.0,19681.0,19719.0,21894.0,21968.0,"C-terminal motor kinesin, putative"
2490,Tb927.11.9120,604540.0,636000.0,666560.0,574030.0,592010.0,580630.0,525090.0,545950.0,531160.0,"SNF2 family N-terminal domain/Ring finger domain containing protein, putative"
2491,Tb927.11.9130,1868000.0,2065100.0,2077400.0,2022100.0,1988400.0,2015200.0,2035700.0,2122600.0,2114100.0,Replication factor A protein 1
2492,Tb927.11.9140,39183.0,41770.0,42530.0,30332.0,32913.0,32461.0,34671.0,33830.0,32845.0,Guide RNA binding complex protein 7
2493,Tb927.11.9150,766430.0,795600.0,830710.0,762410.0,795940.0,759640.0,805790.0,783360.0,803140.0,Mitochondrial processome subunit 1
2494,Tb927.11.9170,462760.0,487970.0,510830.0,425790.0,462950.0,442560.0,422830.0,429640.0,457740.0,"DNA topoisomerase III, putative"
2495,Tb927.11.9180,421880.0,462620.0,457900.0,414140.0,406810.0,410790.0,444200.0,473160.0,445700.0,"ADP-ribosylation factor GTPase activating protein, putative"
2496,Tb927.11.9190,512960.0,555740.0,554080.0,554240.0,579350.0,562630.0,558410.0,537360.0,566950.0,Serine/threonine-protein kinase VPS15
2497,Tb927.11.9200,36844.0,37131.0,39092.0,43799.0,45385.0,41310.0,47933.0,44706.0,52094.0,"methyltransferase domain containing protein, putative"
2498,Tb927.11.9210,580020.0,614710.0,626600.0,589370.0,605150.0,563390.0,573850.0,583070.0,603430.0,"NOL1/NOP2/sun family, putative"
2499,Tb927.11.9220,2685800.0,2967600.0,2885000.0,2821400.0,2756000.0,2769000.0,2789200.0,2903900.0,2750900.0,proteasome regulatory non-ATP-ase subunit 2
2500,Tb927.11.9230,206110.0,223220.0,218680.0,206490.0,208230.0,210170.0,206240.0,202930.0,196770.0,"hypothetical protein, conserved"
2501,Tb927.11.9240,26769.0,29399.0,33151.0,31226.0,31091.0,32710.0,41182.0,36228.0,43530.0,"hypothetical protein, conserved"
2502,Tb927.11.9250,285440.0,307800.0,320100.0,303040.0,318650.0,310580.0,358680.0,352220.0,369040.0,"hypothetical protein, conserved"
2503,Tb927.11.9270,109910.0,110660.0,109270.0,97984.0,103090.0,95174.0,99144.0,107290.0,102010.0,differentiation inhibitory kinase
2504,Tb927.11.9280,865120.0,879790.0,954940.0,937110.0,978870.0,923740.0,1017300.0,977050.0,1027200.0,"hypothetical protein, conserved"
2505,Tb927.11.9290,237330.0,258270.0,257840.0,231880.0,231610.0,232920.0,256420.0,253120.0,259660.0,Flagellum attachment zone protein 20
2506,Tb927.11.9295,5583.3,6009.1,6503.7,6421.6,6558.3,6491.1,6170.6,5209.3,5758.2,hypothetical protein
2507,Tb927.11.9300,370550.0,404990.0,410210.0,406200.0,425500.0,392590.0,438840.0,440240.0,444970.0,"Domain of unknown function (DUF3342), putative"
2508,Tb927.11.9320,309790.0,332860.0,341750.0,331700.0,336190.0,322420.0,339500.0,340000.0,354320.0,"hypothetical protein, conserved"
2509,Tb927.11.9340,86362.0,94562.0,96740.0,88256.0,90058.0,87495.0,96412.0,94531.0,92329.0,"Galactose oxidase, central domain containing protein, putative"
2510,Tb927.11.9350,214140.0,221410.0,228100.0,228990.0,232830.0,233880.0,231210.0,227830.0,234550.0,"phosphonopyruvate decarboxylase-like protein, putative"
2511,Tb927.11.9360,607920.0,666860.0,656640.0,677710.0,682470.0,682320.0,657380.0,664460.0,676770.0,"prenyltransferase, putative"
2512,Tb927.11.9370,105590.0,113860.0,118740.0,105900.0,109770.0,105240.0,97877.0,99793.0,102770.0,"hypothetical protein, conserved"
2513,Tb927.11.9390,114370.0,118560.0,126870.0,105980.0,116370.0,115450.0,112200.0,102640.0,118000.0,"Octanoyltransferase, putative"
2514,Tb927.11.940,301480.0,331280.0,333260.0,289340.0,298220.0,299350.0,294820.0,302950.0,300430.0,KREPB5
2515,Tb927.11.9400,2958900.0,3172000.0,3246500.0,2895000.0,2920300.0,2869100.0,3065200.0,3039600.0,3054200.0,"hypothetical protein, conserved"
2516,Tb927.11.9405,54536.0,65211.0,67720.0,45180.0,48993.0,46579.0,45192.0,49584.0,47285.0,hypothetical protein
2517,Tb927.11.9420,1032100.0,1155900.0,1136100.0,1098900.0,1074200.0,1131900.0,1123400.0,1178500.0,1133700.0,"ATP synthase, putative"
2518,Tb927.11.9430,148570.0,160850.0,164120.0,152500.0,187550.0,160980.0,147800.0,147900.0,162290.0,TFIIH basal transcription factor subunit
2519,Tb927.11.9440,1121300.0,1184300.0,1202000.0,1021000.0,1059100.0,1003600.0,1018500.0,1015700.0,1040500.0,Component of motile flagella 63
2520,Tb927.11.9450,273850.0,295820.0,301950.0,294640.0,287790.0,296570.0,305650.0,299190.0,301570.0,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
2521,Tb927.11.9470,219380.0,226280.0,237010.0,222620.0,218030.0,217580.0,228490.0,230050.0,233630.0,"ADP-ribosylation factor GTPase activating protein, putative"
2522,Tb927.11.9480,354530.0,359760.0,390860.0,334840.0,354350.0,336120.0,346990.0,341980.0,358270.0,"tubulin binding cofactor c, putative"
2523,Tb927.11.9490,133190.0,142170.0,158740.0,146070.0,149920.0,149950.0,160100.0,162750.0,168950.0,"CobW/HypB/UreG, nucleotide-binding domain containing protein, putative"
2524,Tb927.11.950,184100.0,206710.0,196090.0,150530.0,147760.0,143670.0,141870.0,137310.0,141390.0,"RNA-binding protein, putative"
2525,Tb927.11.9510,478990.0,488580.0,528520.0,492210.0,531770.0,491720.0,508040.0,478370.0,526390.0,"nucleic acid binding protein, putative"
2526,Tb927.11.9520,37573.0,40674.0,43555.0,38075.0,39419.0,37711.0,35611.0,37541.0,37172.0,"DNA topoisomerase III, putative"
2527,Tb927.11.9530,3157600.0,3287800.0,3398500.0,2630900.0,2732600.0,2618800.0,2806300.0,2731800.0,2796400.0,14-3-3 protein 1
2528,Tb927.11.9540,420640.0,437410.0,459730.0,396240.0,435190.0,407610.0,397020.0,396910.0,414900.0,"hypothetical protein, conserved"
2529,Tb927.11.9550,981340.0,1017700.0,1096700.0,1029300.0,1068600.0,1028400.0,1086200.0,1046600.0,1114800.0,"replication factor C, subunit 4, putative"
2530,Tb927.11.9560,305720.0,334560.0,344980.0,323000.0,340530.0,319370.0,357950.0,355500.0,362810.0,"oxidoreductase, putative"
2531,Tb927.11.9570,506880.0,540120.0,544080.0,559920.0,574750.0,554850.0,527930.0,520190.0,530070.0,"hypothetical protein, conserved"
2532,Tb927.11.9580,100790.0,100560.0,115260.0,105890.0,110180.0,101900.0,112360.0,114140.0,109930.0,"hypothetical protein, conserved"
2533,Tb927.11.9590,14584000.0,15557000.0,15864000.0,15548000.0,15802000.0,15257000.0,18852000.0,18805000.0,18881000.0,"S-adenosylhomocysteine hydrolase, putative"
2534,Tb927.11.960,93529.0,98065.0,100750.0,89691.0,96623.0,89426.0,86716.0,83247.0,89130.0,"ATPase, putative"
2535,Tb927.11.9600,505470.0,529810.0,553200.0,470680.0,477740.0,472260.0,415840.0,395890.0,417500.0,"hypothetical protein, conserved"
2536,Tb927.11.9610,1414900.0,1457300.0,1579200.0,1863700.0,1956000.0,1861400.0,1968400.0,1896000.0,2033600.0,eukaryotic translation initiation factor 3 subunit i
2537,Tb927.11.9620,41288.0,43878.0,51327.0,45368.0,45949.0,46532.0,45908.0,46595.0,48877.0,"hypothetical protein, conserved"
2538,Tb927.11.9630,132060.0,143920.0,138450.0,95618.0,99257.0,101930.0,98032.0,104030.0,100610.0,"Snf7, putative"
2539,Tb927.11.9640,3773000.0,3996000.0,4100600.0,3812600.0,3929600.0,3810300.0,3976000.0,3908000.0,4010500.0,"glycyl-tRNA synthetase, putative"
2540,Tb927.11.9650,101590.0,107250.0,106820.0,95255.0,96968.0,95278.0,95930.0,97485.0,103060.0,"hypothetical protein, conserved"
2541,Tb927.11.9670,577170.0,591920.0,627300.0,616900.0,642420.0,595860.0,619740.0,603190.0,632090.0,"aminomethyltransferase, mitochondrial, putative"
2542,Tb927.11.9680,100670.0,108020.0,111900.0,105060.0,102580.0,101720.0,103040.0,98044.0,104040.0,"hypothetical protein, conserved"
2543,Tb927.11.9690,515260.0,516220.0,570560.0,529630.0,567320.0,523330.0,565990.0,524260.0,561640.0,Spindle pole body protein 1
2544,Tb927.11.970,209310.0,219020.0,223270.0,196590.0,215050.0,204020.0,222850.0,207420.0,226990.0,"hypothetical protein, conserved"
2545,Tb927.11.9700,2350700.0,2305800.0,2553700.0,2221900.0,2347000.0,2180400.0,2404800.0,2279700.0,2423700.0,"transcription factor BTF3, putative"
2546,Tb927.11.9710,7819700.0,8132700.0,8599600.0,6879600.0,7080400.0,6669300.0,6866500.0,6691800.0,6890800.0,"60S ribosomal protein L10a, putative"
2547,Tb927.11.9720,2139800.0,2348500.0,2339500.0,1896700.0,1974700.0,1945000.0,1913200.0,1952300.0,1979800.0,"40S ribosomal protein S27, putative"
2548,Tb927.11.9730,488760.0,516400.0,527250.0,412070.0,421890.0,413010.0,373000.0,375350.0,383070.0,"60S ribosomal protein L34, putative"
2549,Tb927.11.9750,501020.0,534380.0,549280.0,477930.0,481790.0,468630.0,447770.0,444460.0,465020.0,"Protein of unknown function (DUF498/DUF598), putative"
2550,Tb927.11.9760,543130.0,564260.0,590980.0,566610.0,573670.0,569280.0,663710.0,666190.0,682100.0,"hypothetical protein, conserved"
2551,Tb927.11.9780,663330.0,706220.0,747430.0,687280.0,707590.0,675560.0,652980.0,654280.0,680150.0,Nucleoporin NUP119
2552,Tb927.11.9790,393630.0,422490.0,421580.0,361940.0,370070.0,352110.0,357130.0,350370.0,360850.0,"calmodulin, putative"
2553,Tb927.11.980,2274900.0,2386300.0,2448100.0,2009000.0,2117100.0,1968900.0,2143300.0,2147100.0,2191100.0,Nucleoporin NUP158
2554,Tb927.11.9800,167300.0,173850.0,176100.0,122200.0,128760.0,123690.0,115990.0,119170.0,130190.0,"hypothetical protein, conserved"
2555,Tb927.11.9810,337610.0,385590.0,366180.0,334210.0,347830.0,342990.0,423380.0,413560.0,406110.0,"NUDIX hydrolase 3, putative"
2556,Tb927.11.9820,622400.0,653590.0,674300.0,617460.0,634760.0,635000.0,716130.0,700210.0,702150.0,"TZ ciliopathy protein (tectonic), putative"
2557,Tb927.11.9830,131620.0,149900.0,147750.0,138610.0,144020.0,140250.0,124340.0,120300.0,131070.0,"LSU ribosomal protein, mitochondrial, putative"
2558,Tb927.11.9850,83159.0,92525.0,90006.0,84339.0,87927.0,84771.0,85846.0,80331.0,87774.0,"hypothetical protein, conserved"
2559,Tb927.11.9860,2024900.0,2100600.0,2244100.0,1708900.0,1756000.0,1739800.0,1824000.0,1783300.0,1830400.0,"EF-hand domain pair, putative"
2560,Tb927.11.9870,254340.0,275060.0,289680.0,298000.0,310280.0,305820.0,329790.0,321440.0,325510.0,Telomere-associated protein 1
2561,Tb927.11.9880,780330.0,828450.0,869000.0,837510.0,854700.0,847890.0,863540.0,898260.0,897640.0,"Protein of unknown function (DUF2009), putative"
2562,Tb927.11.9890,1150300.0,1196500.0,1252300.0,1171800.0,1216000.0,1179200.0,1294000.0,1260900.0,1308600.0,"signal recognition particle receptor alpha subunit, putative"
