Gene_acc,Gene_id,Signed_Rank_DM_vs_Plus,FDR_DM_vs_Plus,Signed_Rank_Plus_vs_Minus,FDR_Plus_vs_Minus,Desc
2800,Tb927.3.1670,0.17339886929826612,0.28822,0.02669934587476868,0.5432,"hypothetical protein, conserved"
2801,Tb927.3.1680,-0.018776886306826085,0.46991000000000005,-0.11575402487703657,0.36414,Eukaryotic translation initiation factor 3 subunit F
2802,Tb927.3.1690,0.47809748884949027,0.00639,0.04667897723893772,0.51374,"Mitochondrial ATP synthase subunit, putative"
2803,Tb927.3.1700,-0.0401822130930944,0.33795,0.12786888482826905,0.08647,"diacylglycerol acyltransferase, putative"
2804,Tb927.3.1710,-0.0988275622502997,0.15832000000000002,-0.05139583809175205,0.85021,mitochondrial ribosomal protein l24
2805,Tb927.3.1720,-0.13997771587667626,0.07453,-0.4350482608511652,0.00146,"hypothetical protein, conserved"
2806,Tb927.3.1730,0.03498958514907889,0.7835,-0.048555041577426156,0.7973399999999999,"hypothetical protein, conserved"
2807,Tb927.3.1740,0.09801992936210069,0.70725,-0.03580292859894531,0.8972399999999999,"hypothetical protein, conserved"
2808,Tb927.3.1750,0.10594108897032094,0.69863,0.05874138465793094,0.51376,Mad2-like HORMA domain containing protein
2809,Tb927.3.1760,-0.06450634280141844,0.28021999999999997,-0.11656996896542582,0.43935,"chaperone protein DnaJ, putative"
2810,Tb927.3.1770,0.073686531506231,0.80433,0.005193559368678494,0.71431,"leucine-rich repeat protein (LRRP), putative"
2811,Tb927.3.1780,0.07232875649238406,0.80113,-0.23497193651774811,0.04465,U6 snRNA-associated Sm-like protein LSm8p
2812,Tb927.3.1790,0.02610591705373038,0.71822,-0.11519529032021149,0.36955,"pyruvate dehydrogenase E1 beta subunit, putative"
2813,Tb927.3.1800,0.050528766532744594,0.85521,-0.11288635770057734,0.39048,"hypothetical protein, conserved"
2814,Tb927.3.1810,-0.15457703710887633,0.0566,-0.002375740554002196,0.76957,"hypothetical protein, conserved"
2815,Tb927.3.1820,-0.025223163717862873,0.42313,-0.017522486368356852,0.86288,mitochondrial RNA binding complex 1 subunit
2816,Tb927.3.1840,-0.007366537034387657,0.52787,-0.08862489934046425,0.517,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative"
2817,Tb927.3.1850,0.12197893367059019,0.6289899999999999,-0.01303528948396294,0.8421200000000001,"CMGC/MAPK protein kinase, putative"
2818,Tb927.3.1860,-0.03965132659885177,0.34217,-0.04995234082243468,0.77399,"ATP-grasp domain containing protein, putative"
2819,Tb927.3.1880,-0.002670379692789225,0.59316,0.053618356912899685,0.47643,"hypothetical protein, conserved"
2820,Tb927.3.1890,0.16320083909123637,0.33163000000000004,0.011150627639322239,0.6623,"cytochrome c oxidase assembly protein, putative"
2821,Tb927.3.1900,0.06282220932299029,0.84,-0.05106195753957977,0.78652,"conserved protein, unknown function"
2822,Tb927.3.1910,0.12799221766687388,0.49686,0.04947998819248494,0.40465,"Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative"
2823,Tb927.3.1920,0.001474649364343864,0.58034,-0.005744698148565554,0.79509,General negative regulator of transcription subunit 5
2824,Tb927.3.1930,0.09750971813080142,0.6721,0.03440630147335344,0.5121399999999999,pre-mrna-processing factor 17
2825,Tb927.3.1940,-0.029366471005559072,0.5467,-0.004219131974871373,0.89995,"TLP18.3, Psb32 and MOLO-1 founding proteins of phosphatase, putative"
2826,Tb927.3.1960,0.16506263111464078,0.34892,-0.3697165065173623,0.0033,"hypothetical protein, conserved"
2827,Tb927.3.1970,0.1554760212308325,0.37565,-0.08325045046661583,0.56694,"phosphopantothenoylcysteine synthetase, putative"
2828,Tb927.3.1980,0.07858873510600298,0.84,-0.08298746368994055,0.94963,"hypothetical protein, conserved"
2829,Tb927.3.1990,0.11510750578336372,0.56619,-0.1582353934990298,0.20364000000000002,"Tetratricopeptide repeat, putative"
2830,Tb927.3.2000,-0.0009326582235296022,0.584,-0.1427644328438647,0.24188,"RNA-binding protein, putative"
2831,Tb927.3.2010,0.03922175784557081,0.8005,0.010866168489349667,0.69609,"hypothetical protein, conserved"
2832,Tb927.3.2020,-0.05322072980181645,0.33547,-0.19851592573623086,0.10979000000000001,"kinesin, putative"
2833,Tb927.3.2030,-0.01499590237050189,0.50702,0.008198165591336124,0.8532,"acylphosphatase, putative"
2834,Tb927.3.2040,0.1391404259489104,0.44323,0.027780272395352433,0.5501699999999999,"kinesin, putative"
2835,Tb927.3.2050,0.2393779148317939,0.1123,0.07016443692826804,0.31576,Minicircle replication factor 172
2836,Tb927.3.2060,0.16849503191424492,0.30813,-0.2623429276859617,0.02682,"STE20-like serine/threonine-protein kinase, putative"
2837,Tb927.3.2070,0.02172122971680199,0.71014,0.013635989794777618,0.66833,"hypothetical protein, conserved"
2838,Tb927.3.2080,0.09753878912316248,0.79679,0.07845671704263063,0.42452,"hypothetical protein, conserved"
2839,Tb927.3.2090,0.013943031584858732,0.65772,-0.12452684760117516,0.3114,"Xaa-Pro aminopeptidase, putative"
2840,Tb927.3.2100,0.028540737768327492,0.7368399999999999,-0.06751221980126247,0.65172,"hypothetical protein, conserved"
2841,Tb927.3.2110,0.17050048628197437,0.30134,-0.10363477890481773,0.45423,Mitochondrial import inner membrane translocase subunit TIM50
2842,Tb927.3.2120,-0.11780342717871678,0.11194000000000001,0.1557135153905076,0.05301,"hypothetical protein, conserved"
2843,Tb927.3.2130,0.02987789236840553,0.73956,-0.05090158566574439,0.7569100000000001,"RNA pseudouridylate synthase, putative"
2844,Tb927.3.2140,0.012676328935884544,0.82304,-0.12096793146933223,0.50635,"transcription activator, putative"
2845,Tb927.3.2150,-0.008000073705495842,0.52569,-0.15329097342756798,0.20297,"protein phosphatase 2C, putative"
2846,Tb927.3.2170,0.10849031232429661,0.61338,-0.005209975500160551,0.78442,"translation elongation factor EF-2, putative"
2847,Tb927.3.2180,0.5244894360252399,0.00405,0.021925602300779147,0.62184,"Mitochondrial ATP synthase subunit, putative"
2848,Tb927.3.2190,0.08861692850430572,0.73115,-0.053078146760126774,0.76213,Capping enzyme RNA triphosphatase 1
2849,Tb927.3.2200,0.07011857218408289,0.8882700000000001,-0.09660293977310527,0.73028,"TPR repeat, putative"
2850,Tb927.3.2210,-0.005753302284838347,0.53414,-0.08174112195220078,0.5533899999999999,"KIF-1 binding protein C terminal, putative"
2851,Tb927.3.2220,0.15326450226490984,0.40212,0.007510072912982083,0.7017100000000001,eukaryotic translation initiation factor 3 subunit j
2852,Tb927.3.2230,-0.13367407778785384,0.08111,-0.23446566165280316,0.04699,"succinyl-CoA synthetase alpha subunit, putative"
2853,Tb927.3.2240,0.20052453461022846,0.82868,0.21498821532520612,0.61354,"BRO1-like domain containing protein, putative"
2854,Tb927.3.2260,0.135123272625833,0.46856000000000003,0.11920315777626213,0.10562,"Mitochondrial SSU ribosomal protein, putative"
2855,Tb927.3.2270,0.0825414829475582,0.75866,0.005152887835384304,0.71585,"hypothetical protein, conserved"
2856,Tb927.3.2280,0.034025083271147366,0.7628,0.013796227382166626,0.65573,"vacuolar sorting protein 33 , putative"
2857,Tb927.3.2290,0.10996083381344825,0.6085,-0.001966385990294843,0.7543,"chaperone protein DnaJ, putative"
2858,Tb927.3.2300,-0.03559650168274233,0.40119,-0.07755731590417005,0.63865,"DNL zinc finger, putative"
2859,Tb927.3.2310,0.19017453150630206,0.23431,0.03301086990189982,0.50158,parkin coregulated gene protein
2860,Tb927.3.2320,-0.021313865165167145,0.55162,0.05538104197445014,0.49671000000000004,"COP9 signalosome complex subunit 2, putative"
2861,Tb927.3.2330,0.19751460055807676,0.21045999999999998,-0.011534411276260325,0.8206600000000001,kinetoplastid kinetochore protein 17
2862,Tb927.3.2340,0.00939169013386062,0.64317,-0.03272860451499308,0.8723200000000001,Peroxisome biogenesis protein 2
2863,Tb927.3.2350,0.005542492688926799,0.61415,-0.27356619162442697,0.02241,"hypothetical protein, conserved"
2864,Tb927.3.2370,0.04678417820687096,0.96916,0.7935213408440893,0.0,"hypothetical protein, conserved"
2865,Tb927.3.2390,0.013387277755445938,0.6833899999999999,-0.023834131840504685,0.88725,"hypothetical protein, conserved"
2866,Tb927.3.2410,0.20781355341371974,0.20373,-0.11803438650889646,0.36203,Peroxisome biogenesis factor 10
2867,Tb927.3.2420,-0.19697698908865205,0.029019999999999997,-0.13748947591344732,0.25734,"Microsomal signal peptidase 12 kDa subunit (SPC12), putative"
2868,Tb927.3.2430,0.06948324625017965,0.82345,0.00489250466188946,0.71916,"Alsin, putative"
2869,Tb927.3.2440,0.15257473272947805,0.37025,0.010959271306451593,0.6642600000000001,AGC essential kinase 1
2870,Tb927.3.2470,0.1481422720733203,0.3984,0.14486780025339369,0.060570000000000006,Pumilio homology domain family member 8
2871,Tb927.3.2475,0.009002839428205922,0.6369,0.04635936518025217,0.42461000000000004,hypothetical protein
2872,Tb927.3.2477,0.04799182515724843,0.84,-0.10321030808376046,0.51218,hypothetical protein
2873,Tb927.3.2490,0.021876279234854655,0.7104699999999999,-0.06748864798078219,0.67799,"hypothetical protein, conserved"
2874,Tb927.3.2600,-0.0006174976575499979,0.56155,-0.031218064268929143,0.86241,"ATP-dependent DEAD/H RNA helicase, putative"
2875,Tb927.3.2630,0.06921818027261856,0.81848,-0.029142814722308695,0.8812700000000001,"hypothetical protein, conserved"
2876,Tb927.3.2650,0.4198822975086117,0.01268,-0.7485043847633708,0.0,"cytochrome c oxidase copper chaperone, putative"
2877,Tb927.3.2660,0.022944107008081624,0.69835,-0.041885195615420076,0.8026300000000001,"TatD related DNase, putative"
2878,Tb927.3.2670,-0.03481895760289053,0.37234,-0.006457218563675476,0.78847,"hypothetical protein, conserved"
2879,Tb927.3.2680,0.05226120593402506,0.85521,0.03881888023684406,0.48008,"Ubiquitin-like domain containing protein, putative"
2880,Tb927.3.2690,0.07264827297804252,0.8056300000000001,-0.030635746631148982,0.8776,"AGC/RSK family serine/threonine kinase, putative"
2881,Tb927.3.2700,-0.24534984095579945,0.01583,-0.06618372971946856,0.67893,"hypothetical protein, conserved"
2882,Tb927.3.2710,0.32658739158208466,0.03936,0.09776603394098816,0.25598000000000004,6-phosphofructo-2-kinase 2
2883,Tb927.3.2750,0.01897142706757524,0.68457,0.0364318960916045,0.48335,"hypothetical protein, conserved"
2884,Tb927.3.2770,0.2721593459630355,0.07155,-0.09798837458444762,0.47972,Mitochondrial processome subunit 3
2885,Tb927.3.2780,0.44113958284414156,0.01037,-0.0455106090193093,0.8314299999999999,"hypothetical protein, conserved"
2886,Tb927.3.2810,0.13216293095404272,0.49312,-0.0011015678461757017,0.77094,"hypothetical protein, conserved"
2887,Tb927.3.2820,-0.11218472423399438,0.15907000000000002,0.19097545478999398,0.30448000000000003,"TFIIF-stimulated CTD phosphatase, putative"
2888,Tb927.3.2830,0.06896237059815367,0.8193799999999999,0.08564255512779168,0.21181999999999998,"brix domain containing protein, putative"
2889,Tb927.3.2840,-0.0388497443215666,0.35638000000000003,-0.054863716429171816,0.74478,"inorganic pyrophosphatase, putative"
2890,Tb927.3.2850,0.016332273020218044,0.73115,0.016207926894702667,0.74055,"Got1/Sft2-like family, putative"
2891,Tb927.3.2860,0.027831011970441435,0.78479,-0.031108748336364664,0.92238,"hypothetical protein, conserved"
2892,Tb927.3.2870,0.027868424697663412,0.73222,0.05072200580143898,0.42023999999999995,"multicopper oxidase, putative"
2893,Tb927.3.2880,0.35929378090171615,0.02518,-0.21742652729360842,0.06857,"Mitochondrial ATP synthase subunit, putative"
2894,Tb927.3.2890,0.27941565421764786,0.07125,-0.035498070297530146,0.8766,"radial spoke protein RSP10, putative"
2895,Tb927.3.2900,0.02797578240434839,0.7601600000000001,0.015758284541231554,0.69562,eukaryotic translation initiation factor 2 subunit alpha
2896,Tb927.3.2950,0.1636608419567273,0.34555,-0.08518183964214444,0.59322,ribonuclease inhibitor- like protein
2897,Tb927.3.2960,-0.33096122586663035,0.00599,-0.19951538620066267,0.08647,inosine-adenosine-guanosine-nucleosidehydrolase
2898,Tb927.3.2980,0.12970695033917898,0.51727,-0.03451183372727966,0.8649100000000001,mitochondrial carrier protein
2899,Tb927.3.3000,0.029109166674076516,0.74159,0.006242091249575197,0.71048,Putative intraflagellar transport protein C3
2900,Tb927.3.3020,0.08048596500297027,0.8683700000000001,-0.05131842141791141,0.88474,"actin-like protein, putative"
2901,Tb927.3.3030,0.28319723868183694,0.06533,0.06698729300927615,0.3233,"phosphatidylcholine transfer protein, putative"
2902,Tb927.3.3040,0.056364174296104234,0.8698600000000001,-0.04441305193868739,0.8363,"Right handed beta helix region, putative"
2903,Tb927.3.3050,0.1583227250513397,0.34724,-0.12453296940550271,0.33815,kinetoplast ribosomal PPR-repeat containing protein 20
2904,Tb927.3.3060,0.20289506108420527,0.20347,-0.09322167450694725,0.50698,"hypothetical protein, conserved"
2905,Tb927.3.3070,0.05387812537790412,0.8738799999999999,-0.006630518666813127,0.87674,"3, 5-cyclic nucleotide phosphodiesterase, putative"
2906,Tb927.3.3080,-0.06639090447739661,0.24865,0.07493121766727331,0.25805,"Serine/threonine-protein kinase NEK6, putative"
2907,Tb927.3.3090,0.14122546860101312,0.49323,-0.09071709005890007,0.53146,"helicase, putative"
2908,Tb927.3.3100,0.1104166959897291,0.6951,-0.16608634057894425,0.26161999999999996,"peptidyl-prolyl cis-trans isomerase NIMA-interacting 4, putative"
2909,Tb927.3.3110,-0.02251615283745377,0.43985,0.0484687788778012,0.42565,"Condensin complex subunit 3, putative"
2910,Tb927.3.3120,0.16611420289672527,0.31634,0.03910266138230335,0.46052,"hypothetical protein, conserved"
2911,Tb927.3.3130,0.0917920784026251,0.70012,-0.035088733461193775,0.8622799999999999,Present in the outer mitochondrial membrane proteome 24
2912,Tb927.3.3140,0.01681946679589156,0.69124,0.04756198422618778,0.41943,"hypothetical protein, conserved"
2913,Tb927.3.3150,-0.022516890135264152,0.44663,0.03769153282744345,0.48007,"hypothetical protein, conserved"
2914,Tb927.3.3160,0.06819765915223629,0.8261799999999999,-0.1276669329522053,0.31079,Nuclear poly(A) polymerase 1
2915,Tb927.3.3170,0.11503216153980052,0.57107,-0.03502565307413973,0.8507899999999999,SUMO-interacting motif-containing protein
2916,Tb927.3.3180,0.034687443280694265,0.78943,-0.04945624252362429,0.79097,Nucleoporin NUP98
2917,Tb927.3.3190,0.05272736026364075,0.8665799999999999,-0.1123863388626321,0.36803,"Serine/threonine-protein kinase NEK7, putative"
2918,Tb927.3.3200,0.225805177735677,0.14010999999999998,0.05433770574157625,0.36344,"Domain of unknown function (DUF4586), putative"
2919,Tb927.3.3220,-0.07151866060978689,0.22674,-0.036464174195479766,0.8414200000000001,"RNA polymerase-associated protein CTR9, putative"
2920,Tb927.3.3230,0.016403782742663787,0.67798,-0.02234562929381865,0.8756700000000001,"NOL1/NOP2/sun family, putative"
2921,Tb927.3.3250,-0.08916211789462088,0.23529,-0.10102789171059799,0.45266999999999996,"hypothetical protein, conserved"
2922,Tb927.3.3270,0.1343480695946491,0.48676,-0.07682943408623456,0.65208,"ATP-dependent 6-phosphofructokinase, glycosomal"
2923,Tb927.3.3280,0.08377478115325789,0.76152,0.01409752360360721,0.65172,"vacuolar protein sorting-associated protein 4, putative"
2924,Tb927.3.3290,0.1310546911970149,0.48698,-0.06902540725685401,0.6681699999999999,"protein kinase, putative"
2925,Tb927.3.3300,0.03813712442738001,0.78842,-0.02190947168646575,0.8744799999999999,Flagellum attachment zone protein 19
2926,Tb927.3.3320,0.3172949697523352,0.0386,0.01958914676949139,0.5992,"60S ribosomal protein L13, putative"
2927,Tb927.3.3330,0.038079449627083074,0.78523,-0.1500935703899686,0.21650999999999998,"heat shock protein 20, putative"
2928,Tb927.3.3340,0.27247958974969905,0.07642,-0.0385437971146406,0.8515799999999999,"3, 5-cyclic nucleotide phosphodiesterase, putative"
2929,Tb927.3.3350,0.06467394429179447,0.85964,-0.016154066852757273,0.84398,"hypothetical protein, conserved"
2930,Tb927.3.3360,0.2885276861380358,0.05653,-0.0987457873755295,0.45075,"acyltransferase, putative"
2931,Tb927.3.3370,0.01394386808158391,0.65178,-0.0972896482038648,0.46052,"hypothetical protein, conserved"
2932,Tb927.3.3390,0.11877717419381259,0.54609,0.04128776491437247,0.45032,"kinesin, putative"
2933,Tb927.3.3400,0.1689565467625569,0.38576,0.030881325079703925,0.54598,"kinesin, putative"
2934,Tb927.3.3410,0.17346705932855233,0.31951,-0.0026249018550500713,0.78638,"aspartyl aminopeptidase, putative"
2935,Tb927.3.3440,0.04090240418926498,0.79577,0.055810305174865994,0.36955,"phytanoyl-CoA dioxygenase (PhyH), putative"
2936,Tb927.3.3450,0.012235031553031605,0.77267,-0.21605896665799837,0.12072999999999999,"ADP-ribosylation factor-like protein 3, putative"
2937,Tb927.3.3460,0.06773873765713319,0.90161,-0.09898997231889438,0.65774,"succinate dehydrogenase flavoprotein subunit, putative"
2938,Tb927.3.3480,0.04505634643291782,0.84878,0.01752334411212165,0.66342,"U2 small nuclear ribonucleoprotein B, putative"
2939,Tb927.3.3490,0.060777222192618545,0.86984,0.058668244403187415,0.36955,High mobility group protein TDP1
2940,Tb927.3.3500,0.08294429021437033,0.7826,-0.04971806479145099,0.8302200000000001,"hypothetical protein, conserved"
2941,Tb927.3.3510,-0.05013894902808706,0.29836,-0.008161934310977954,0.8004100000000001,"hypothetical protein, conserved"
2942,Tb927.3.3520,-0.03192800807222865,0.39297,0.021800482520500396,0.5911,Present in the outer mitochondrial membrane proteome 25
2943,Tb927.3.3540,-0.06734134146981378,0.25916999999999996,-0.05151586121871012,0.81838,Nucleoporin NUP53b
2944,Tb927.3.3550,-0.04399715954562304,0.32397,-0.045356044657261625,0.79699,"hypothetical protein, conserved"
2945,Tb927.3.3560,-0.07445722930800587,0.2067,-0.026974916001881948,0.88295,"U-box domain containing protein, putative"
2946,Tb927.3.3570,0.4325745933089869,0.01047,0.11409342281617015,0.11400999999999999,"hypothetical protein, conserved"
2947,Tb927.3.3580,0.14250065563671388,0.43593999999999994,-0.026363777814402422,0.89565,"heat shock protein 90, putative"
2948,Tb927.3.3590,0.029268614232424217,0.73946,0.007023462751487464,0.69265,"U3 small nucleolar ribonucleoprotein protein MPP10, putative"
2949,Tb927.3.3610,-0.07471220144409309,0.21475,-0.26937122775940914,0.023540000000000002,"peroxisomal targeting signal 2 receptor, putative"
2950,Tb927.3.3630,-0.00012201326742027006,0.5695,-0.11595969444350061,0.36869,"Elongation factor Ts, mitochondrial, putative"
2951,Tb927.3.3640,0.15670192723973414,0.35831,-0.08110008223725858,0.57328,bardet-biedl syndrome 7 protein
2952,Tb927.3.3650,0.18415393837409955,0.29422,0.011606996517540465,0.69215,"hypothetical protein, conserved"
2953,Tb927.3.3660,0.21435617836195128,0.2125,0.036132763549706924,0.53163,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
2954,Tb927.3.3670,0.03494301365992774,0.77505,0.07983672664152261,0.24056,Triple RNA binding domain protein 3
2955,Tb927.3.3680,0.27037463533202416,0.08523,0.018512641211374848,0.6622100000000001,"hypothetical protein, conserved"
2956,Tb927.3.3690,0.19142488834486315,0.22674,0.018635572809959727,0.6039,"flagellar radial spoke protein-like, putative"
2957,Tb927.3.3710,0.05309606041186506,0.8632700000000001,-0.03899075053124501,0.82924,"Scavenger mRNA decapping enzyme C-term binding, putative"
2958,Tb927.3.3740,-0.16986403102662406,0.0462,-0.16896117608972894,0.14682,"Zinc-finger double-stranded RNA-binding, putative"
2959,Tb927.3.3750,0.07446388812708073,0.8056300000000001,-0.10363233762418951,0.44483999999999996,"paraflagellar rod component, putative"
2960,Tb927.3.3780,0.006278731242883498,0.60878,-0.1182193550067076,0.3549,"tryparedoxin 1a, putative"
2961,Tb927.3.3790,0.05504880321741266,0.8738799999999999,-0.11180722406388885,0.37768,"hypothetical protein, conserved"
2962,Tb927.3.3800,0.14991880145987288,0.38563000000000003,0.05510395126206515,0.37431,"hypothetical protein, conserved"
2963,Tb927.3.3820,-0.1407171869841758,0.07917,-0.2299480964267346,0.05959,"hypothetical protein, conserved"
2964,Tb927.3.3830,0.11609085277103326,0.5616300000000001,-0.015061727234994177,0.8376100000000001,"hypothetical protein, conserved"
2965,Tb927.3.3840,0.07325497507137463,0.80113,0.14201668572344311,0.0676,"Family of unknown function (DUF572), putative"
2966,Tb927.3.3850,0.16117304446596079,0.39297,0.08016031870494293,0.25726,COPII coat assembly protein sec16
2967,Tb927.3.3880,0.0895337755559744,0.7887,0.009908998212685276,0.7416,"hypothetical protein, conserved"
2968,Tb927.3.3890,0.18734542830041512,0.25366,-0.032237302628204456,0.89199,"hypothetical protein, conserved"
2969,Tb927.3.3900,0.06303761543846119,0.8488,-0.0727790099166613,0.6169,"carnitine O-palmitoyltransferase II, putative"
2970,Tb927.3.3910,0.02205613749994532,0.70654,0.19750513174254708,0.022869999999999998,DNA-directed RNA polymerase III subunit RPC6
2971,Tb927.3.3940,0.020865301973938637,0.69763,-0.07463138169077087,0.65172,"RNA-binding protein, putative"
2972,Tb927.3.3950,0.14682641712174846,0.41067,0.032942511044251215,0.51376,"hypothetical protein, conserved"
2973,Tb927.3.3970,-0.16781622506792798,0.04701,-0.03531152809875918,0.84719,"Cell growth-regulating nucleolar protein, putative"
2974,Tb927.3.4000,0.19001134211684126,0.51981,0.06638184943275784,0.7499,"clathrin coat assembly protein ap19, putative"
2975,Tb927.3.4020,0.19415294725744464,0.22674,0.058791607777653285,0.36272,"phosphatidylinositol 4-kinase alpha, putative"
2976,Tb927.3.4030,0.1358940408858957,0.45064,-0.033209081529169564,0.85206,"hypothetical protein, conserved"
2977,Tb927.3.4040,0.0009166828353180795,0.57497,0.03222201983674614,0.50729,"Ankyrin repeats (3 copies), putative"
2978,Tb927.3.4060,0.12455988562149582,0.5083,0.002171865077849514,0.74527,asparagine synthetase domain-containing protein 1
2979,Tb927.3.4100,0.022846533716064012,0.75153,-0.1929062023722688,0.12636,"Pyruvate transporter, putative"
2980,Tb927.3.4120,-0.08067142680790682,0.1865,-0.25134182177611775,0.031139999999999998,"hypothetical protein, conserved"
2981,Tb927.3.4130,0.24748361210241981,0.43051000000000006,0.30636581603645663,0.005229999999999999,"hypothetical protein, conserved"
2982,Tb927.3.4140,0.06216122946630012,0.8631,0.023085431239346272,0.57328,"hypothetical protein, conserved"
2983,Tb927.3.4150,-0.1010841371793315,0.16533,-0.023556035692403235,0.93334,"hypothetical protein, conserved"
2984,Tb927.3.4160,0.08978085713465689,0.70799,0.016464930385310383,0.62184,"XPC-binding domain/UBA/TS-N domain containing protein, putative"
2985,Tb927.3.4170,-0.10681941136170268,0.15912,-0.18009600589214475,0.12808,CRK9-associated protein
2986,Tb927.3.4190,-0.037265552841999956,0.35241999999999996,-0.07163802437839994,0.63295,"endosomal integral membrane protein, putative"
2987,Tb927.3.4200,0.1377364728756178,0.51554,0.30281654466669683,0.0044399999999999995,"Integral membrane protein S linking to the trans Golgi network, putative"
2988,Tb927.3.4210,-0.0018440159484541248,0.5533600000000001,0.005900896793358256,0.69975,"hypothetical protein, conserved"
2989,Tb927.3.4230,0.06018613313974733,0.8652,-0.03728261639206593,0.86192,"serine peptidase, clan SB, family S8-like protein"
2990,Tb927.3.4240,0.08011051515449333,0.76255,-0.07652384724005398,0.609,"thioredoxin, putative"
2991,Tb927.3.4250,0.0614592352063095,0.85031,-0.18762636695085078,0.1082,"hypothetical protein, conserved"
2992,Tb927.3.4260,0.06700672441882628,0.8398899999999999,-0.08214884371613508,0.64928,Acetyl-CoA hydrolase
2993,Tb927.3.4270,0.26311239956493165,0.08875,0.006096538719395941,0.7214,"hypothetical protein, conserved"
2994,Tb927.3.4330,0.15474633946468871,0.36273,-0.021828886679484575,0.8756700000000001,Paraflagellar rod protein 1-5
2995,Tb927.3.4340,0.08619584588661422,0.81211,0.15701693657083973,0.12387999999999999,"diphthamide synthesis protein, putative"
2996,Tb927.3.4360,0.12956206056053218,0.63339,0.11837588344902952,0.27566999999999997,"40S ribosomal protein S15A, putative"
2997,Tb927.3.4380,-0.04058645144461564,0.33904,-0.010879279038672971,0.8115899999999999,"sorting assembly machinery 50 kDa subunit, putative"
2998,Tb927.3.4390,0.0022147037441872207,0.58065,-0.08260655269233955,0.56175,dihydrolipoamide dehydrogenase
2999,Tb927.3.4400,0.09533071378064503,0.68338,0.03370897119069064,0.49648000000000003,"basal body component, putative"
3000,Tb927.3.4410,0.15454758372084632,0.38576,0.08216589758903449,0.26161999999999996,"pre-RNA processing PIH1/Nop17, putative"
3001,Tb927.3.4420,0.019013779350040175,0.6905100000000001,0.026885969260418644,0.55714,"hypothetical protein, conserved"
3002,Tb927.3.4440,0.24193047904702975,0.30941,0.14345115074796724,0.07664,"hypothetical protein, conserved"
3003,Tb927.3.4450,0.1228486955940656,0.54381,0.002250725548682675,0.72948,"hypothetical protein, conserved"
3004,Tb927.3.4490,-0.01953534531784684,0.45253000000000004,-0.006028155944780306,0.79693,"protein farnesyltransferase alpha subunit, putative"
3005,Tb927.3.4500,0.22078143856666152,0.14465,-0.49472620239269777,0.0004,"Fumarate hydratase class I, cytosolic"
3006,Tb927.3.4510,0.10134875358327354,0.76255,0.0687152181725132,0.38444,"hypothetical protein, conserved"
3007,Tb927.3.4540,-0.0659117429102316,0.25371,-0.022392854847165564,0.93134,"NOL1/NOP2/sun family, putative"
3008,Tb927.3.4550,0.055589350827815305,0.8665799999999999,0.20909669849360624,0.01738,kinetoplast ribosomal PPR-repeat containing protein 6
3009,Tb927.3.4560,-0.38767630033884076,0.00325,-0.0009177247374013421,0.74971,"5-AMP-activated protein kinase catalytic subunit alpha, putative"
3010,Tb927.3.4580,-0.0414176929041724,0.38499,0.010007849747271085,0.72339,"hypothetical protein, conserved"
3011,Tb927.3.4590,-0.7016554397518909,0.0,-0.02132666477336309,0.87123,"hypothetical protein, conserved"
3012,Tb927.3.4600,-0.6034617367311097,0.00045,-0.0008963622785332259,0.74947,"hypothetical protein, conserved"
3013,Tb927.3.4620,-0.3421250444972567,0.00543,0.0850606013208368,0.21543,"AAA domain containing protein, putative"
3014,Tb927.3.4630,-0.5996413663504561,0.00049,-0.18217351855358838,0.11854,"UDP-glucose:glycoprotein glucosyltransferase, putative"
3015,Tb927.3.4640,-0.7248181815438405,0.0,0.06482284791376391,0.34785,"VIT family, putative"
3016,Tb927.3.4650,-0.6294477466249786,0.00045,-0.06044267178329801,0.8586299999999999,"C-8 sterol isomerase, putative"
3017,Tb927.3.4660,-0.6614985979109509,0.0,0.03129703575318182,0.53883,"WD domain, G-beta repeat, putative"
3018,Tb927.3.4680,-0.7649973688418965,0.0,-0.0442456258828192,0.79381,"RAB GDP dissociation inhibitor alpha, putative"
3019,Tb927.3.4690,-0.48330364677103926,0.00133,-0.012841529467245483,0.88474,"DTW domain containing protein, putative"
3020,Tb927.3.4700,-0.5566816242648348,0.00093,-0.29580460602692754,0.0167,"Domain of unknown function (DUF4379), putative"
3021,Tb927.3.4710,-0.30952498710838205,0.00716,0.05564840427964637,0.36955,Flagellum attachment zone protein 23
3022,Tb927.3.4720,-0.6185744706963684,0.00045,-0.11208480024751338,0.65651,dynamin-1-like protein
3023,Tb927.3.4760,-0.8001304741962848,0.0,-0.01861567816734691,0.8559399999999999,dynamin-1-like protein
3024,Tb927.3.4770,-0.5158690551094499,0.00122,-0.07661958850410806,0.58691,leucine-rich repeat-containing protein
3025,Tb927.3.4780,-0.5222678268456332,0.00107,0.07486800924993288,0.36787,"NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus, putative"
3026,Tb927.3.4790,-0.8474364823674672,0.0,-0.15132998880009793,0.202,"Aminopeptidase M1, putative"
3027,Tb927.3.4800,-0.5577581760096036,0.00093,0.08569981565328394,0.21696999999999997,"hypothetical protein, conserved"
